$GATE WITHDRAWAL AT SEG317                                   ELEV OF WITHDRAWAL CENTERLINE:347.     

JDAY,      N2,      DO,
  1601.550,   17.5301,   10.6554,
  1601.600,   17.4787,   10.6217,
  1601.650,   17.4381,   10.5952,
  1601.700,   17.4022,   10.5716,
  1601.750,   17.3576,   10.5424,
  1601.800,   17.3171,   10.5162,
  1601.850,   17.3422,   10.5326,
  1601.900,   17.3702,   10.5507,
  1601.950,   17.4222,   10.5833,
  1602.000,   17.5622,   10.6717,
  1602.050,   17.7665,   10.8013,
  1602.100,   17.7938,   10.8188,
  1602.150,   17.8108,   10.8295,
  1602.200,   17.7676,   10.8022,
  1602.250,   17.5266,   10.6493,
  1602.300,   17.5573,   10.6701,
  1602.350,   17.5563,   10.6699,
  1602.400,   17.5464,   10.6636,
  1602.450,   17.5314,   10.6538,
  1602.500,   17.4926,   10.6286,
  1602.550,   17.4182,   10.5807,
  1602.600,   17.3289,   10.5229,
  1602.650,   17.2257,   10.4559,
  1602.700,   17.1827,   10.4277,
  1602.750,   17.2048,   10.4413,
  1602.800,   17.2196,   10.4500,
  1602.850,   17.2556,   10.4722,
  1602.900,   17.2918,   10.4948,
  1602.950,   17.4399,   10.5884,
  1603.000,   17.5658,   10.6673,
  1603.050,   17.6798,   10.7389,
  1603.100,   17.6798,   10.7385,
  1603.150,   17.5566,   10.6603,
  1603.200,   17.4991,   10.6241,
  1603.250,   17.4130,   10.5703,
  1603.300,   17.4342,   10.5848,
  1603.350,   17.4202,   10.5760,
  1603.400,   17.3825,   10.5521,
  1603.450,   17.3520,   10.5329,
  1603.500,   17.3283,   10.5177,
  1603.550,   17.3120,   10.5069,
  1603.600,   17.3001,   10.4987,
  1603.650,   17.3037,   10.4999,
  1603.700,   17.3245,   10.5127,
  1603.750,   17.3047,   10.4995,
  1603.800,   17.2911,   10.4905,
  1603.850,   17.3303,   10.5156,
  1603.900,   17.3867,   10.5508,
  1603.950,   17.4347,   10.5806,
  1604.000,   17.5067,   10.6257,
  1604.050,   17.4178,   10.5697,
  1604.100,   17.4587,   10.5962,
  1604.150,   17.4195,   10.5709,
  1604.200,   17.3834,   10.5482,
  1604.250,   17.4174,   10.5700,
  1604.300,   17.3781,   10.5442,
  1604.350,   17.3408,   10.5208,
  1604.400,   17.3428,   10.5227,
  1604.450,   17.3337,   10.5170,
  1604.500,   17.3036,   10.4972,
  1604.550,   17.2656,   10.4722,
  1604.600,   17.2473,   10.4603,
  1604.650,   17.2477,   10.4601,
  1604.700,   17.2597,   10.4672,
  1604.750,   17.2961,   10.4897,
  1604.800,   17.3551,   10.5267,
  1604.850,   17.4611,   10.5943,
  1604.900,   17.5156,   10.6288,
  1604.950,   17.5554,   10.6538,
  1605.000,   17.5920,   10.6766,
  1605.050,   17.5990,   10.6808,
  1605.100,   17.6232,   10.6966,
  1605.150,   17.6159,   10.6917,
  1605.200,   17.5739,   10.6641,
  1605.250,   17.5223,   10.6305,
  1605.300,   17.4691,   10.5961,
  1605.350,   17.3846,   10.5421,
  1605.400,   17.2638,   10.4655,
  1605.450,   17.1665,   10.4043,
  1605.500,   17.1057,   10.3665,
  1605.550,   17.0924,   10.3584,
  1605.600,   17.0978,   10.3621,
  1605.650,   17.1761,   10.4119,
  1605.700,   17.2553,   10.4625,
  1605.750,   17.3264,   10.5076,
  1605.800,   17.3315,   10.5107,
  1605.850,   17.3754,   10.5384,
  1605.900,   17.3378,   10.5135,
  1605.950,   17.3271,   10.5058,
  1606.000,   17.4497,   10.5820,
  1606.050,   17.4884,   10.6059,
  1606.100,   17.5190,   10.6255,
  1606.150,   17.5148,   10.6226,
  1606.200,   17.5538,   10.6479,
  1606.250,   17.5982,   10.6772,
  1606.300,   17.4878,   10.6082,
  1606.350,   17.4382,   10.5772,
  1606.400,   17.4118,   10.5606,
  1606.450,   17.3802,   10.5400,
  1606.500,   17.3408,   10.5146,
  1606.550,   17.3265,   10.5055,
  1606.600,   17.2974,   10.4878,
  1606.650,   17.2496,   10.4581,
  1606.700,   17.1281,   10.3823,
  1606.750,   16.9857,   10.2942,
  1606.800,   16.9261,   10.2576,
  1606.850,   16.9686,   10.2841,
  1606.900,   16.9456,   10.2683,
  1606.950,   17.0364,   10.3235,
  1607.000,   17.1353,   10.3843,
  1607.050,   17.4457,   10.5771,
  1607.100,   17.4331,   10.5690,
  1607.150,   17.4278,   10.5655,
  1607.200,   17.3362,   10.5082,
  1607.250,   17.1841,   10.4135,
  1607.300,   17.1766,   10.4097,
  1607.350,   17.2121,   10.4324,
  1607.400,   17.2010,   10.4252,
  1607.450,   17.1681,   10.4042,
  1607.500,   17.1088,   10.3665,
  1607.550,   17.0309,   10.3172,
  1607.600,   17.0633,   10.3375,
  1607.650,   17.0904,   10.3541,
  1607.700,   17.0953,   10.3572,
  1607.750,   17.0923,   10.3556,
  1607.800,   17.0812,   10.3491,
  1607.850,   17.0780,   10.3478,
  1607.900,   17.1764,   10.4101,
  1607.950,   17.3253,   10.5036,
  1608.000,   17.5781,   10.6624,
  1608.050,   17.6731,   10.7228,
  1608.100,  -99.0000,  -99.0000,
  1608.150,  -99.0000,  -99.0000,
  1608.200,   17.7069,   10.7446,
  1608.250,   17.4295,   10.5701,
  1608.300,   17.3477,   10.5186,
  1608.350,   17.3073,   10.4926,
  1608.400,   17.2340,   10.4456,
  1608.450,   17.1892,   10.4169,
  1608.500,   17.1576,   10.3967,
  1608.550,   17.1137,   10.3689,
  1608.600,   17.0691,   10.3405,
  1608.650,   17.0520,   10.3295,
  1608.700,   17.0340,   10.3182,
  1608.750,   17.0204,   10.3098,
  1608.800,   16.9809,   10.2853,
  1608.850,   16.9387,   10.2596,
  1608.900,   16.9490,   10.2669,
  1608.950,   17.1824,   10.4125,
  1609.000,   17.5239,   10.6253,
  1609.050,   17.6583,   10.7116,
  1609.100,  -99.0000,  -99.0000,
  1609.150,  -99.0000,  -99.0000,
  1609.200,   17.6058,   10.6784,
  1609.250,   17.0861,   10.3546,
  1609.300,   17.0532,   10.3343,
  1609.350,   17.0323,   10.3211,
  1609.400,   17.0401,   10.3258,
  1609.450,   17.0369,   10.3236,
  1609.500,   16.9669,   10.2798,
  1609.550,   16.8581,   10.2120,
  1609.600,   16.7688,   10.1562,
  1609.650,   16.6914,   10.1078,
  1609.700,   16.6376,   10.0738,
  1609.750,   16.7278,   10.1300,
  1609.800,   16.7887,   10.1676,
  1609.850,   16.8328,   10.1949,
  1609.900,   16.8402,   10.1995,
  1609.950,   17.0060,   10.3028,
  1610.000,   17.2336,   10.4447,
  1610.050,   17.4791,   10.5977,
  1610.100,   17.4973,   10.6096,
  1610.150,  -99.0000,  -99.0000,
  1610.200,   17.5582,   10.6482,
  1610.250,   16.5995,   10.0512,
  1610.300,   16.6344,   10.0731,
  1610.350,   16.6492,   10.0819,
  1610.400,   16.5838,   10.0407,
  1610.450,   16.5458,   10.0167,
  1610.500,   16.5723,   10.0332,
  1610.550,   16.5868,   10.0421,
  1610.600,   16.5660,   10.0292,
  1610.650,   16.5678,   10.0305,
  1610.700,   16.5564,   10.0234,
  1610.750,   16.5968,   10.0481,
  1610.800,   16.8374,   10.1981,
  1610.850,   16.8211,   10.1871,
  1610.900,   16.8829,   10.2256,
  1610.950,   17.5397,   10.6343,
  1611.000,   17.5592,   10.6465,
  1611.050,   17.5815,   10.6604,
  1611.100,   17.6212,   10.6855,
  1611.150,   17.6455,   10.7007,
  1611.200,   17.6887,   10.7280,
  1611.250,   17.4743,   10.5945,
  1611.300,   17.1195,   10.3737,
  1611.350,   17.1381,   10.3853,
  1611.400,   16.9759,   10.2840,
  1611.450,   16.6095,   10.0550,
  1611.500,   16.4096,    9.9303,
  1611.550,   16.4737,    9.9707,
  1611.600,   16.4827,    9.9766,
  1611.650,   16.4352,    9.9470,
  1611.700,   16.4847,    9.9775,
  1611.750,   16.5408,   10.0119,
  1611.800,   16.6684,   10.0908,
  1611.850,   16.8932,   10.2301,
  1611.900,   16.9437,   10.2611,
  1611.950,   17.2529,   10.4527,
  1612.000,   17.5114,   10.6127,
  1612.050,   17.5253,   10.6210,
  1612.100,   17.5531,   10.6380,
  1612.150,   17.5734,   10.6503,
  1612.200,   17.5880,   10.6591,
  1612.250,   17.5771,   10.6519,
  1612.300,   17.5336,   10.6243,
  1612.350,   17.1008,   10.3545,
  1612.400,   16.8808,   10.2170,
  1612.450,   16.8315,   10.1861,
  1612.500,   16.8559,   10.2010,
  1612.550,   16.8774,   10.2141,
  1612.600,   16.8707,   10.2098,
  1612.650,   16.8836,   10.2178,
  1612.700,   16.8864,   10.2195,
  1612.750,   16.9810,   10.2781,
  1612.800,   16.9378,   10.2512,
  1612.850,   16.9535,   10.2609,
  1612.900,   17.0445,   10.3169,
  1612.950,   17.0415,   10.3148,
  1613.000,   17.0877,   10.3433,
  1613.050,   17.1560,   10.3855,
  1613.100,   17.2074,   10.4172,
  1613.150,   17.5777,   10.6475,
  1613.200,   17.6948,   10.7212,
  1613.250,   17.2240,   10.4275,
  1613.300,   17.1191,   10.3626,
  1613.350,   17.1148,   10.3600,
  1613.400,   17.0950,   10.3476,
  1613.450,   17.2202,   10.4250,
  1613.500,   17.2032,   10.4141,
  1613.550,   17.1345,   10.3713,
  1613.600,   17.0026,   10.2894,
  1613.650,   16.9776,   10.2740,
  1613.700,   17.0152,   10.2971,
  1613.750,   16.8863,   10.2176,
  1613.800,   16.8527,   10.1972,
  1613.850,   16.8651,   10.2043,
  1613.900,   16.9319,   10.2453,
  1613.950,   17.3858,   10.5258,
  1614.000,   17.9584,   10.8928,
  1614.050,  -99.0000,  -99.0000,
  1614.100,  -99.0000,  -99.0000,
  1614.150,  -99.0000,  -99.0000,
  1614.200,   17.5212,   10.6105,
  1614.250,   17.1216,   10.3639,
  1614.300,   17.0885,   10.3447,
  1614.350,   17.0936,   10.3480,
  1614.400,   17.0430,   10.3165,
  1614.450,   16.9825,   10.2793,
  1614.500,   16.8772,   10.2148,
  1614.550,   16.7640,   10.1449,
  1614.600,   16.2867,    9.8511,
  1614.650,   16.2487,    9.8278,
  1614.700,   16.2387,    9.8221,
  1614.750,   16.2915,    9.8546,
  1614.800,   16.4682,    9.9635,
  1614.850,   16.7764,   10.1535,
  1614.900,   17.1637,   10.3916,
  1614.950,   17.3877,   10.5294,
  1615.000,   17.3313,   10.4948,
  1615.050,  -99.0000,  -99.0000,
  1615.100,  -99.0000,  -99.0000,
  1615.150,  -99.0000,  -99.0000,
  1615.200,   17.5193,   10.6105,
  1615.250,   16.9610,   10.2658,
  1615.300,   16.7144,   10.1139,
  1615.350,   16.6803,   10.0929,
  1615.400,   16.6196,   10.0552,
  1615.450,   16.4559,    9.9545,
  1615.500,   16.3855,    9.9116,
  1615.550,   16.6786,   10.0927,
  1615.600,   16.8341,   10.1889,
  1615.650,   17.0012,   10.2924,
  1615.700,   17.1249,   10.3687,
  1615.750,   17.2310,   10.4342,
  1615.800,   17.2419,   10.4407,
  1615.850,   17.2289,   10.4327,
  1615.900,   17.4094,   10.5440,
  1615.950,   17.7948,   10.7825,
  1616.000,  -99.0000,  -99.0000,
  1616.050,  -99.0000,  -99.0000,
  1616.100,  -99.0000,  -99.0000,
  1616.150,  -99.0000,  -99.0000,
  1616.200,   17.5845,   10.6514,
  1616.250,   16.9842,   10.2806,
  1616.300,   16.9644,   10.2684,
  1616.350,   17.0456,   10.3184,
  1616.400,   17.0997,   10.3517,
  1616.450,   17.1911,   10.4080,
  1616.500,   17.1947,   10.4101,
  1616.550,   17.2179,   10.4243,
  1616.600,   17.1988,   10.4124,
  1616.650,   17.2510,   10.4447,
  1616.700,   17.1892,   10.4065,
  1616.750,   17.1232,   10.3656,
  1616.800,   17.0731,   10.3347,
  1616.850,   17.0609,   10.3272,
  1616.900,   17.1234,   10.3658,
  1616.950,   17.4341,   10.5584,
  1617.000,   17.4917,   10.5944,
  1617.050,  -99.0000,  -99.0000,
  1617.100,  -99.0000,  -99.0000,
  1617.150,   17.9208,   10.8625,
  1617.200,   17.6328,   10.6822,
  1617.250,   17.2909,   10.4693,
  1617.300,   17.2778,   10.4609,
  1617.350,   17.2662,   10.4539,
  1617.400,   17.2389,   10.4374,
  1617.450,   17.1759,   10.3986,
  1617.500,   17.1197,   10.3637,
  1617.550,   17.1326,   10.3717,
  1617.600,   17.1349,   10.3738,
  1617.650,   17.1212,   10.3657,
  1617.700,   17.1147,   10.3622,
  1617.750,   17.1180,   10.3648,
  1617.800,   17.1343,   10.3755,
  1617.850,   17.1580,   10.3907,
  1617.900,   17.1807,   10.4052,
  1617.950,   17.3052,   10.4838,
  1618.000,   17.7389,   10.7564,
  1618.050,  -99.0000,  -99.0000,
  1618.100,  -99.0000,  -99.0000,
  1618.150,  -99.0000,  -99.0000,
  1618.200,  -99.0000,  -99.0000,
  1618.250,   17.4256,   10.5617,
  1618.300,   17.2861,   10.4736,
  1618.350,   17.1845,   10.4100,
  1618.400,   17.1290,   10.3752,
  1618.450,   17.1063,   10.3607,
  1618.500,   17.1046,   10.3596,
  1618.550,   17.0977,   10.3555,
  1618.600,   17.0836,   10.3470,
  1618.650,   17.0873,   10.3496,
  1618.700,   17.0829,   10.3470,
  1618.750,   17.0772,   10.3438,
  1618.800,   17.0748,   10.3427,
  1618.850,   17.0790,   10.3458,
  1618.900,   17.1008,   10.3601,
  1618.950,   17.3206,   10.4994,
  1619.000,   17.6226,   10.6902,
  1619.050,   17.6655,   10.7177,
  1619.100,  -99.0000,  -99.0000,
  1619.150,  -99.0000,  -99.0000,
  1619.200,   17.6531,   10.7104,
  1619.250,   17.5555,   10.6484,
  1619.300,   17.4139,   10.5588,
  1619.350,   17.3069,   10.4911,
  1619.400,   17.1514,   10.3926,
  1619.450,   17.0689,   10.3403,
  1619.500,   17.0217,   10.3102,
  1619.550,   17.0196,   10.3087,
  1619.600,   17.0257,   10.3128,
  1619.650,   17.0530,   10.3302,
  1619.700,   17.0391,   10.3220,
  1619.750,   17.0286,   10.3157,
  1619.800,   17.0250,   10.3139,
  1619.850,   17.0142,   10.3072,
  1619.900,   17.0342,   10.3200,
  1619.950,   17.0961,   10.3587,
  1620.000,   17.1898,   10.4180,
  1620.050,   17.2268,   10.4414,
  1620.100,   17.3601,   10.5247,
  1620.150,   17.3498,   10.5181,
  1620.200,   17.1554,   10.3962,
  1620.250,   17.0286,   10.3159,
  1620.300,   17.0005,   10.2975,
  1620.350,   16.9945,   10.2932,
  1620.400,   16.9913,   10.2908,
  1620.450,   16.9796,   10.2828,
  1620.500,   16.9867,   10.2865,
  1620.550,   16.9765,   10.2798,
  1620.600,   16.9783,   10.2807,
  1620.650,   16.9829,   10.2832,
  1620.700,   16.9869,   10.2853,
  1620.750,   16.9857,   10.2842,
  1620.800,   16.9801,   10.2804,
  1620.850,   16.9945,   10.2891,
  1620.900,   17.0340,   10.3136,
  1620.950,   17.1068,   10.3589,
  1621.000,   17.2367,   10.4396,
  1621.050,  -99.0000,  -99.0000,
  1621.100,  -99.0000,  -99.0000,
  1621.150,  -99.0000,  -99.0000,
  1621.200,  -99.0000,  -99.0000,
  1621.250,   17.0832,   10.3428,
  1621.300,   17.0719,   10.3347,
  1621.350,   17.0839,   10.3413,
  1621.400,   17.0914,   10.3454,
  1621.450,   17.0967,   10.3483,
  1621.500,   17.0867,   10.3418,
  1621.550,   17.0703,   10.3313,
  1621.600,   17.0523,   10.3201,
  1621.650,   17.0461,   10.3162,
  1621.700,   17.0342,   10.3083,
  1621.750,   17.1201,   10.3612,
  1621.800,   17.2402,   10.4354,
  1621.850,   17.2779,   10.4586,
  1621.900,   17.3467,   10.5007,
  1621.950,  -99.0000,  -99.0000,
  1622.000,  -99.0000,  -99.0000,
  1622.050,  -99.0000,  -99.0000,
  1622.100,  -99.0000,  -99.0000,
  1622.150,  -99.0000,  -99.0000,
  1622.200,   17.4738,   10.5773,
  1622.250,   17.3231,   10.4842,
  1622.300,   17.2061,   10.4117,
  1622.350,   17.1468,   10.3748,
  1622.400,   17.1409,   10.3707,
  1622.450,   17.0824,   10.3343,
  1622.500,   17.0720,   10.3274,
  1622.550,   17.0472,   10.3119,
  1622.600,   17.0417,   10.3082,
  1622.650,   17.0471,   10.3111,
  1622.700,   17.0702,   10.3250,
  1622.750,   17.0959,   10.3407,
  1622.800,   17.1076,   10.3477,
  1622.850,   17.1065,   10.3469,
  1622.900,   17.1741,   10.3884,
  1622.950,   17.4603,   10.5637,
  1623.000,   17.6745,   10.6934,
  1623.050,  -99.0000,  -99.0000,
  1623.100,  -99.0000,  -99.0000,
  1623.150,  -99.0000,  -99.0000,
  1623.200,  -99.0000,  -99.0000,
  1623.250,   17.3139,   10.4722,
  1623.300,   17.2467,   10.4307,
  1623.350,   17.2219,   10.4153,
  1623.400,   17.1442,   10.3674,
  1623.450,   17.1197,   10.3520,
  1623.500,   17.1142,   10.3483,
  1623.550,   17.1292,   10.3572,
  1623.600,   17.1210,   10.3521,
  1623.650,   17.1178,   10.3500,
  1623.700,   17.1373,   10.3619,
  1623.750,   17.1912,   10.3950,
  1623.800,   17.2740,   10.4455,
  1623.850,   17.3759,   10.5073,
  1623.900,   17.4319,   10.5411,
  1623.950,   17.6300,   10.6601,
  1624.000,  -99.0000,  -99.0000,
  1624.050,  -99.0000,  -99.0000,
  1624.100,  -99.0000,  -99.0000,
  1624.150,  -99.0000,  -99.0000,
  1624.200,  -99.0000,  -99.0000,
  1624.250,   17.5911,   10.6340,
  1624.300,   17.5588,   10.6143,
  1624.350,   17.5246,   10.5934,
  1624.400,   17.5243,   10.5929,
  1624.450,   17.5299,   10.5958,
  1624.500,   17.5402,   10.6013,
  1624.550,   17.5472,   10.6047,
  1624.600,   17.5543,   10.6079,
  1624.650,   17.5648,   10.6132,
  1624.700,   17.5970,   10.6321,
  1624.750,   17.6575,   10.6678,
  1624.800,   17.6920,   10.6877,
  1624.850,   17.6900,   10.6858,
  1624.900,   17.6633,   10.6690,
  1624.950,   17.6428,   10.6560,
  1625.000,   17.6573,   10.6638,
  1625.050,   17.6880,   10.6815,
  1625.100,  -99.0000,  -99.0000,
  1625.150,  -99.0000,  -99.0000,
  1625.200,   17.7092,   10.6930,
  1625.250,   17.5655,   10.6074,
  1625.300,   17.5086,   10.5730,
  1625.350,   17.4838,   10.5577,
  1625.400,   17.4701,   10.5493,
  1625.450,   17.4662,   10.5466,
  1625.500,   17.4485,   10.5356,
  1625.550,   17.4138,   10.5142,
  1625.600,   17.3683,   10.4865,
  1625.650,   17.3301,   10.4634,
  1625.700,   17.3082,   10.4501,
  1625.750,   17.2918,   10.4403,
  1625.800,   17.2743,   10.4296,
  1625.850,   17.2513,   10.4156,
  1625.900,   17.2240,   10.3990,
  1625.950,   17.2037,   10.3861,
  1626.000,   17.2427,   10.4084,
  1626.050,   17.3526,   10.4723,
  1626.100,  -99.0000,  -99.0000,
  1626.150,   17.4174,   10.5098,
  1626.200,   17.4709,   10.5418,
  1626.250,   17.5075,   10.5635,
  1626.300,   17.4306,   10.5180,
  1626.350,   17.2913,   10.4354,
  1626.400,   17.1621,   10.3592,
  1626.450,   17.1247,   10.3367,
  1626.500,   17.0883,   10.3145,
  1626.550,   17.0742,   10.3055,
  1626.600,   17.0408,   10.2849,
  1626.650,   16.9969,   10.2583,
  1626.700,   16.9550,   10.2327,
  1626.750,   16.9306,   10.2176,
  1626.800,   16.9121,   10.2058,
  1626.850,   16.9011,   10.1985,
  1626.900,   16.9005,   10.1972,
  1626.950,   16.9641,   10.2339,
  1627.000,   16.9950,   10.2513,
  1627.050,   17.1813,   10.3611,
  1627.100,   17.2218,   10.3845,
  1627.150,   17.2698,   10.4124,
  1627.200,   17.2737,   10.4143,
  1627.250,   16.9600,   10.2281,
  1627.300,   16.9549,   10.2249,
  1627.350,   16.9220,   10.2051,
  1627.400,   16.9340,   10.2120,
  1627.450,   16.9375,   10.2136,
  1627.500,   16.9236,   10.2047,
  1627.550,   16.8937,   10.1861,
  1627.600,   16.8714,   10.1720,
  1627.650,   16.8613,   10.1653,
  1627.700,   16.8576,   10.1624,
  1627.750,   16.8557,   10.1604,
  1627.800,   16.8578,   10.1608,
  1627.850,   16.8698,   10.1673,
  1627.900,   16.8944,   10.1812,
  1627.950,   17.0997,   10.3034,
  1628.000,   17.1167,   10.3131,
  1628.050,   17.2174,   10.3731,
  1628.100,   17.2175,   10.3728,
  1628.150,   17.2251,   10.3770,
  1628.200,   17.2336,   10.3817,
  1628.250,   17.1771,   10.3475,
  1628.300,   17.1843,   10.3515,
  1628.350,   17.2073,   10.3649,
  1628.400,   16.8966,   10.1786,
  1628.450,   16.8698,   10.1623,
  1628.500,   16.8215,   10.1331,
  1628.550,   16.8505,   10.1501,
  1628.600,   16.9117,   10.1863,
  1628.650,   16.9326,   10.1986,
  1628.700,   16.9507,   10.2091,
  1628.750,   16.9438,   10.2047,
  1628.800,   17.0263,   10.2541,
  1628.850,   17.0344,   10.2589,
  1628.900,   17.1365,   10.3201,
  1628.950,   17.3881,   10.4707,
  1629.000,  -99.0000,  -99.0000,
  1629.050,  -99.0000,  -99.0000,
  1629.100,  -99.0000,  -99.0000,
  1629.150,  -99.0000,  -99.0000,
  1629.200,  -99.0000,  -99.0000,
  1629.250,   17.1990,   10.3583,
  1629.300,   17.1041,   10.3004,
  1629.350,   16.9190,   10.1880,
  1629.400,   16.9458,   10.2039,
  1629.450,   16.8731,   10.1599,
  1629.500,   16.8430,   10.1416,
  1629.550,   16.8463,   10.1434,
  1629.600,   16.8432,   10.1414,
  1629.650,   16.8303,   10.1334,
  1629.700,   16.8143,   10.1234,
  1629.750,   16.8170,   10.1248,
  1629.800,   16.8374,   10.1371,
  1629.850,   16.9284,   10.1931,
  1629.900,   17.0483,   10.2677,
  1629.950,   17.1709,   10.3443,
  1630.000,   17.1835,   10.3526,
  1630.050,  -99.0000,  -99.0000,
  1630.100,  -99.0000,  -99.0000,
  1630.150,  -99.0000,  -99.0000,
  1630.200,   17.4619,   10.5167,
  1630.250,   17.3548,   10.4573,
  1630.300,   17.1411,   10.3283,
  1630.350,   17.0409,   10.2660,
  1630.400,   16.9656,   10.2189,
  1630.450,   16.9202,   10.1905,
  1630.500,   16.8792,   10.1651,
  1630.550,   16.8083,   10.1213,
  1630.600,   16.7870,   10.1079,
  1630.650,   16.8099,   10.1213,
  1630.700,   16.8537,   10.1474,
  1630.750,   16.9084,   10.1808,
  1630.800,   16.9489,   10.2060,
  1630.850,   16.9874,   10.2295,
  1630.900,   17.0302,   10.2557,
  1630.950,   17.1441,   10.3260,
  1631.000,   17.3708,   10.4626,
  1631.050,  -99.0000,  -99.0000,
  1631.100,  -99.0000,  -99.0000,
  1631.150,  -99.0000,  -99.0000,
  1631.200,  -99.0000,  -99.0000,
  1631.250,  -99.0000,  -99.0000,
  1631.300,  -99.0000,  -99.0000,
  1631.350,   17.1634,   10.3400,
  1631.400,   17.1474,   10.3294,
  1631.450,   17.1680,   10.3412,
  1631.500,   17.1980,   10.3585,
  1631.550,   17.2096,   10.3654,
  1631.600,   17.2054,   10.3630,
  1631.650,   17.2255,   10.3751,
  1631.700,   17.2124,   10.3677,
  1631.750,   17.2149,   10.3688,
  1631.800,   17.2481,   10.3875,
  1631.850,   17.3181,   10.4279,
  1631.900,   17.3544,   10.4495,
  1631.950,   17.3683,   10.4581,
  1632.000,  -99.0000,  -99.0000,
  1632.050,  -99.0000,  -99.0000,
  1632.100,  -99.0000,  -99.0000,
  1632.150,  -99.0000,  -99.0000,
  1632.200,  -99.0000,  -99.0000,
  1632.250,  -99.0000,  -99.0000,
  1632.300,   17.3786,   10.4731,
  1632.350,   17.3040,   10.4316,
  1632.400,   17.2718,   10.4130,
  1632.450,   17.2320,   10.3887,
  1632.500,   17.1870,   10.3613,
  1632.550,   17.1744,   10.3531,
  1632.600,   17.1670,   10.3482,
  1632.650,   17.1713,   10.3498,
  1632.700,   17.1950,   10.3632,
  1632.750,   17.2047,   10.3692,
  1632.800,   17.2018,   10.3684,
  1632.850,   17.2275,   10.3847,
  1632.900,   17.2923,   10.4247,
  1632.950,   17.3366,   10.4520,
  1633.000,   17.3234,   10.4453,
  1633.050,   17.4569,   10.5277,
  1633.100,  -99.0000,  -99.0000,
  1633.150,  -99.0000,  -99.0000,
  1633.200,  -99.0000,  -99.0000,
  1633.250,  -99.0000,  -99.0000,
  1633.300,  -99.0000,  -99.0000,
  1633.350,  -99.0000,  -99.0000,
  1633.400,   17.3710,   10.4882,
  1633.450,   17.2737,   10.4284,
  1633.500,   17.2194,   10.3920,
  1633.550,   17.2184,   10.3857,
  1633.600,   17.2261,   10.3863,
  1633.650,   17.2195,   10.3812,
  1633.700,   17.2481,   10.3968,
  1633.750,   17.3342,   10.4473,
  1633.800,   17.3525,   10.4584,
  1633.850,   17.3691,   10.4706,
  1633.900,   17.4847,   10.5449,
  1633.950,   17.5100,   10.5665,
  1634.000,  -99.0000,  -99.0000,
  1634.050,  -99.0000,  -99.0000,
  1634.100,  -99.0000,  -99.0000,
  1634.150,  -99.0000,  -99.0000,
  1634.200,  -99.0000,  -99.0000,
  1634.250,   17.1979,   10.3864,
  1634.300,   17.2243,   10.4012,
  1634.350,   17.2167,   10.3933,
  1634.400,   16.9760,   10.2405,
  1634.450,   16.9141,   10.2001,
  1634.500,   16.7841,   10.1190,
  1634.550,   16.8058,   10.1277,
  1634.600,   16.8167,   10.1319,
  1634.650,   16.8265,   10.1374,
  1634.700,   16.8548,   10.1538,
  1634.750,   16.9194,   10.1917,
  1634.800,   16.9252,   10.1951,
  1634.850,   17.1212,   10.3138,
  1634.900,   17.1721,   10.3464,
  1634.950,   17.3083,   10.4306,
  1635.000,   17.3292,   10.4442,
  1635.050,   17.3536,   10.4596,
  1635.100,   17.3604,   10.4647,
  1635.150,   17.3552,   10.4624,
  1635.200,   17.3613,   10.4668,
  1635.250,   17.3654,   10.4693,
  1635.300,   17.3631,   10.4672,
  1635.350,   17.1640,   10.3448,
  1635.400,   17.0789,   10.2931,
  1635.450,   16.7963,   10.1214,
  1635.500,   16.6819,   10.0512,
  1635.550,   16.6809,   10.0501,
  1635.600,   16.6649,   10.0402,
  1635.650,   16.7200,   10.0733,
  1635.700,   16.7372,   10.0829,
  1635.750,   16.7759,   10.1063,
  1635.800,   16.8370,   10.1438,
  1635.850,   16.9027,   10.1845,
  1635.900,   17.2831,   10.4186,
  1635.950,   17.2523,   10.4006,
  1636.000,   17.2917,   10.4257,
  1636.050,   17.2704,   10.4136,
  1636.100,   17.2435,   10.3978,
  1636.150,   17.2262,   10.3874,
  1636.200,   17.2156,   10.3809,
  1636.250,   17.2168,   10.3812,
  1636.300,   17.2034,   10.3725,
  1636.350,   17.1994,   10.3691,
  1636.400,   17.2009,   10.3691,
  1636.450,   17.0810,   10.2941,
  1636.500,   17.0144,   10.2530,
  1636.550,   16.9335,   10.2031,
  1636.600,   16.7381,   10.0828,
  1636.650,   16.8307,   10.1380,
  1636.700,   16.6335,   10.0165,
  1636.750,   16.6618,   10.0325,
  1636.800,   16.8504,   10.1463,
  1636.850,   17.1618,   10.3371,
  1636.900,   17.2091,   10.3683,
  1636.950,   17.1962,   10.3619,
  1637.000,   17.2041,   10.3678,
  1637.050,   17.2013,   10.3665,
  1637.100,   17.1970,   10.3637,
  1637.150,   17.1940,   10.3615,
  1637.200,   17.1776,   10.3511,
  1637.250,   17.1337,   10.3244,
  1637.300,   17.0828,   10.2928,
  1637.350,   16.7454,   10.0841,
  1637.400,   16.6390,   10.0175,
  1637.450,   16.6156,   10.0018,
  1637.500,   16.6779,   10.0389,
  1637.550,   16.6239,   10.0048,
  1637.600,   16.6107,    9.9954,
  1637.650,   16.5899,    9.9822,
  1637.700,   16.6050,    9.9910,
  1637.750,   16.7056,   10.0525,
